"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
21755,158705,"FL","H",65,"AL","Alabama","06","","",1,98.099999999999994,"1992","2012","G","H2AL06035",0,0,10,0,14,0,79,0,"AOK","Normal",6,8,"R","Spencer","Bachus","T.","Spencer","Rep.","III","US Representative","","M","Spencer Thomas Bachus, III","BACK-uhss","Birmingham, AL","1947","12","28","Married","Linda","Vestavia Hills, AL (Birmingham)","5 children","BAP","Baptist",5,"White/Caucasian","Member, AL Board of Education","1987-1991","Member, AL State House","1984-1987","BUS","Factory Owner","LAW","Senior Partner","University of Alabama School of Law","J.D.","1972","Auburn University (AL)","B.A.","1969","","","","U.S. Army Reserve","","1969-1971","","","","Rep. Spencer Bachus III","US Representative","Room 2246","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0106","","http://forms.house.gov/write/bachus/email-me.shtml","http://bachus.house.gov","","http://www.facebook.com/SpencerBachus?v=wall","http://twitter.com/BachusAL06","http://www.youtube.com/user/CongressmanBachus","Images\Photos\FL\H","Bachus_Spencer_158705.jpg"
21757,283914,"FL","H",349,"AR","Arkansas","01","","",1,51.799999999999997,"2010","2012","G","H0AR01083",0,0,90,0,96,0,55,0,"AOK","Normal",277,315,"R","Rick","Crawford","","Rick","Rep.","","US Representative","","M","Eric Alan Crawford","KRAW-furd","Homestead Air Force Base, FL","1966","01","22","Married","Stacy","Jonesboro, AR","2 children","BAP","Baptist",5,"White/Caucasian","Vice Chair, Craighead County (AR) Republican Committee","1969-1971","Agricultural Consultant, Asa Hutchinson's Campaign for Governor of AR","2006","JOU","Agri-Columnist","BUS","Owner","Arkansas State University, Jonesboro","B.A.","1996","Southwest Missouri State University","Att.","1993","Alvirine High School (Hudson, NH)","","1993","U.S. Army","SGT","1985-1989","","","","Rep. Rick Crawford","US Representative","Room 1711","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0401","","http://crawford.house.gov/Contact/","http://crawford.house.gov/","","","http://twitter.com/RepRickCrawford","http://www.youtube.com/RepRickCrawford","Images\Photos\FL\H","Crawford_Rick_283914.jpg"
21758,283916,"FL","H",365,"AR","Arkansas","02","","",2,57.899999999999999,"2010","2012","G","H0AR02107",0,0,85,0,96,0,60,0,"AOK","Normal",278,316,"R","Tim","Griffin","","Tim","Rep.","","US Representative","","M","Timothy John Griffin","GRIH-fin","Charlotte, NC","1968","08","21","Married","Elizabeth","Little Rock, AR","2 children","BAP","Baptist",5,"White/Caucasian","Research Director and Deputy Communications Director, Republican National Committee","2004","Deputy Research Director, Republican National Committee","2000","BUS","Owner and Founder","LAW","Partner and Founder","Tulane University Law School (LA)","J.D.","1994","Pembroke College, Oxford University (England)","Att.","1991","Hendrix College (AR)","B.A.","1990","U.S. Army Reserve, Judge Advocate General's Corps","MAJ","1996-Current","","","","Rep. Tim Griffin","US Representative","Room 1232","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0402","","http://griffin.house.gov/contact-me/email-me","http://griffin.house.gov/","","","http://twitter.com/reptimgriffin","http://www.youtube.com/reptimgriffin","Images\Photos\FL\H","Griffin_Tim_283916.jpg"
21761,158711,"FL","H",428,"AS","American Samoa","01","","",1,56.299999999999997,"1988","2012","G","H0AS00018",0,0,0,0,0,0,0,0,"AOK","Normal",7764,7925,"D","Eni","Faleomavaega","F. H.","Eni","Del.","","US Representative","","M","Eni Fa'Auaa Hunkin Faleomavaega","EN-ee FAH-lay-oh-mahv-uh-EN-guh","Vailoatai, AS","1943","08","15","Married","Hinanui Bambridge Cave","Vailoatai, AS","5 children ;  3 grandchildren ","MOR","Mormon",4,"Asian/Pacific American","Lt. Governor, American Samoa","1984-1989","Candidate, U.S. House of Representatives (AS)","1984","PUB","Assistant Counsel","PUB","Administrative Assistant","University of California Boalt Hall School of Law - Berkeley","LL.M.","1973","University of Houston School of Law (TX)","J.D.","1972","Texas Southern School of Law","Att.","1969","U.S. Army Reserve","","1982-1990","U.S. Army","CPT","1966-1969","Del. Eni Faleomavaega","US Representative","Room 2422","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-5201","Faleomavaega@mail.house.gov","http://writerep.house.gov/writerep/welcome.shtml","http://www.house.gov/faleomavaega","","","","","Images\Photos\FL\H","Faleomavaega_Eni_158711.jpg"
21763,158713,"FL","H",62,"AZ","Arizona","04","","",1,66.900000000000006,"1991","2012","G","H2AZ02055",0,0,95,0,96,0,47,0,"AOK","Normal",212,218,"D","Ed","Pastor","","Ed","Rep.","","US Representative","","M","Edward Lopez Pastor","pass-TOR","Claypool, AZ","1943","06","28","Married","Verma Mendez","Phoenix, AZ","2 children ;  4 grandchildren ","CAT","Catholic",2,"Hispanic/Latino","Member, Maricopa County Board of Supervisors","1977-1991","","","PUB","Staff","BUS","Deputy Director","Arizona State University","J.D.","1974","Arizona State University","B.A.","1966","Miami Public Schools (AZ)","","1966","","","","","","","Rep. Ed Pastor","US Representative","Room 2465","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0304","","http://forms.house.gov/pastor/webforms/issue_subscribe.htm","http://www.pastor.house.gov","","http://www.facebook.com/edpastor04","","","Images\Photos\FL\H","Pastor_Ed_158713.jpg"
21765,285719,"FL","H",397,"AZ","Arizona","03","","",4,52.200000000000003,"2010","2012","G","H0AZ03362",0,0,0,0,4,0,70,0,"AOK","Normal",211,217,"R","Benjamin","Quayle","","Ben","Rep.","","US Representative","","M","Benjamin Quayle","kwail","Fort Wayne, IN","1976","11","05","Married","Tiffany Crane","Phoenix, AZ","","CHC","Christian Church",5,"White/Caucasian","","","","","BUS","Managing Partner","BUS","Founding Member","Vanderbilt University School of Law (TN)","J.D.","2002","Duke University (NC)","B.A.","1998","","","","","","","","","","Rep. Benjamin Quayle","US Representative","Room 1419","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0303","","https://quayleforms.house.gov/contact-form","http://quayle.house.gov/","","http://www.facebook.com/repbenquayle","http://twitter.com/benquayle","http://www.youtube.com/repbenquayle","Images\Photos\FL\H","Quayle_Benjamin_285719.jpg"
21766,251916,"FL","H",434,"AZ","Arizona","08","","",3,51.799999999999997,"06/12/2012","2012","S","H2AZ08094",0,0,0,0,0,0,0,0,"AOK","Normal",216,222,"D","Ron","Barber","","Ron","Rep.","","US Representative","","M","Ron Barber","","Wakefield, England","1945","08","25","Married","Nancy","Tucson, AZ","2 children ;  4 grandchildren ","","",5,"White/Caucasian","Staff, Gabrielle Giffords Congressional Campaign","2006","","","PUB","District Director","PUB","Various positions eventually serving as Director","University of Arizona","Bach. Deg.","1963","","","","","","","","","","","","","Rep. Ron Barber","US Representative","Room 1030","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0308","","http://barber.house.gov/contact-me/email-me","http://barber.house.gov/","","","","","Images\Photos\FL\H","Barber_Ron_251916.jpg"
21767,267202,"FL","H",408,"AZ","Arizona","05","","",5,52,"2010","2012","G","H4AZ06045",0,0,0,0,0,0,0,0,"AOK","Normal",213,219,"R","David","Schweikert","","David","Rep.","","US Representative","","M","David Schweikert","SHWY-kurt","Los Angeles, CA","1962","03","03","Married","Joyce","Fountain Hills, AZ","","ROC","Roman Catholic",5,"White/Caucasian","Candidate, U.S. House of Representatives","2008","Treasurer, Maricopa County (AZ)","2004-2007","REL","Owner, Broker","","","Arizona State University","M.B.A.","2005","Arizona State University","B.A.","1987","Scottsdale Community College (AZ)","A.A.","1985","","","","","","","Rep. David Schweikert","US Representative","Room 1205","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0305","","http://schweikert.house.gov/contact-form","http://schweikert.house.gov/","","http://www.facebook.com/repdavidschweikert","http://twitter.com/RepDavid","http://www.youtube.com/RepDavidSchweikert","Images\Photos\FL\H","Schweikert_David_267202.jpg"
22200,274906,"FL","S",80,"CO","Colorado","S02","","",2,48.100000000000001,"2009","2016","G","S0CO00211",0,0,0,0,0,0,0,0,"AOK","Normal",7679,1024,"D","Michael","Bennet","F.","Michael","Sen.","","US Senator","","M","Michael Farrand Bennet","BEH-nuht","New Delhi, India","1964","11","28","Married","Susan Daggett","Denver, CO","3 children","EPI","Episcopalian",5,"White/Caucasian","","","","","EDU","Superintendent of Schools","PUB","Chief of Staff","Yale University Law School (CT)","J.D.","1993","Wesleyan University (CT)","B.A.","1987","","","","","","","","","","Sen. Michael Bennet","US Senator","Room 458","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-0609","senator@bennet.senate.gov","http://bennet.senate.gov/contact","http://www.bennet.senate.gov","","http://www.facebook.com/senatorbennet","http://twitter.com/senbennetco","http://www.youtube.com/SenatorBennet","Images\Photos\FL\S","Bennet_Michael_274906.jpg"
22201,218586,"FL","S",97,"CT","Connecticut","S02","","",1,55.200000000000003,"2010","2016","G","S0CT00177",0,0,70,0,100,0,17,0,"AOK","Normal",7681,1133,"D","Richard","Blumenthal","","Dick","Sen.","","US Senator","","M","Richard Blumenthal","BLOOM-un-thawl","Brooklyn, NY","1946","02","13","Married","Cynthia","Greenwich, CT","4 children","JEW","Jewish",5,"White/Caucasian","Candidate, U.S. Senate","2010","Attorney General, State of CT","1991-2011","LAW","Partner","VOL","Volunteer Counsel","Yale University Law School (CT)","J.D.","1973","Cambridge University (England)","Att.","1968","Harvard College (MA)","A.B.","1967","U.S. Marine Corps Reserve","Sgt","1970-1975","","","","Sen. Richard Blumenthal","US Senator","Room 702","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0704","","http://blumenthal.senate.gov/contact/","http://www.blumenthal.senate.gov/","","http://www.facebook.com/pages/Richard-Blumenthal/103764929661743?sk=wall","http://twitter.com/SenBlumenthal","http://www.youtube.com/SenatorBlumenthal","Images\Photos\FL\S","Blumenthal_Richard_218586.jpg"
22202,165206,"FL","S",20,"CT","Connecticut","S01","","",1,49.799999999999997,"1988","2012","G","S8CT00022",0,0,70,0,84,0,73,0,"AOK","Retiring at end of term",7680,1132,"I","Joseph","Lieberman","I.","Joe","Sen.","","US Senator","","M","Joseph Isadore Lieberman","LEE-bur-muhn","Stamford, CT","1942","02","24","Married","Hadassah Freilich","New Haven, CT","3 children (2 from previous marriage); 1 stepchild; 11 grandchildren","JEW","Jewish",5,"White/Caucasian","Candidate, Joe Lieberman for President","2004","Democratic Nominee, Vice President of the U.S.","2000","PUB","Ex-Officio Commission Member","LAW","Partner","Yale University School of Law (CT)","J.D.","1967","Yale University (CT)","B.A.","1964","","","","","","","","","","Sen. Joseph Lieberman","US Senator","Room 706","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0703","","http://lieberman.senate.gov/index.cfm/contact/email-me-about-an-issue","http://lieberman.senate.gov","http://lieberman.senate.gov/index.cfm/blog/1","http://www.facebook.com/pages/Joseph-Lieberman/7816456174?v=info","http://twitter.com/joelieberman","","Images\Photos\FL\S","Lieberman_Joseph_165206.jpg"
22204,286419,"FL","S",85,"DE","Delaware","S02","","",2,56.600000000000001,"11/02/2010","2014","S","S0DE00092",0,0,0,0,0,0,0,0,"AOK","Normal",7683,1327,"D","Christopher","Coons","","Chris","Sen.","","US Senator","","M","Christopher Coons","koonz","Greenwich, CT","1963","09","09","Married","Annie Lingenfelter","Wilmington, DE","3 children","PRE","Presbyterian",5,"White/Caucasian","County Executive, New Castle County","2005-2010","President, New Castle County Council","2001-2005","LAW","Counsel","BUS","Employee","Yale University Divinity School (CT)","Mast. Deg.","1992","Yale University Law School (CT)","J.D.","1992","University of Nairobi (Kenya)","","1992","","","","","","","Sen. Christopher Coons","US Senator","Room 127A","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-0805","","http://coons.senate.gov/contact/","http://coons.senate.gov/","","http://www.facebook.com/pages/Chris-Coons/7209432197","http://twitter.com/ChrisCoons","","Images\Photos\FL\S","Coons_Christopher_286419.jpg"
22205,193597,"FL","S",94,"FL","Florida","S02","","",1,48.899999999999999,"2010","2016","G","S0FL00338",0,0,0,0,0,0,0,0,"AOK","Normal",7685,1409,"R","Marco","Rubio","","Marco","Sen.","","US Senator","","M","Marco A. Rubio","ROO-bee-oh","Miami, FL","1971","05","28","Married","Jeannette Dousdebes","West Miami, FL","4 children","ROC","Roman Catholic",2,"Hispanic/Latino","Speaker, FL State House","2006-2008","Majority Leader, FL State House","2002-2004","LAW","Attorney","LAW","Attorney","University of Miami (FL)","J.D.","1996","University of Florida","B.S.","1993","Santa Fe College (NM)","Att.","1991","","","","","","","Sen. Marco Rubio","US Senator","Room 317","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0908","","http://www.rubio.senate.gov/public/index.cfm/contact","http://rubio.senate.gov/","","http://www.facebook.com/SenatorMarcoRubio","http://twitter.com/MarcoRubio","http://www.youtube.com/SenatorMarcoRubio","Images\Photos\FL\S","Rubio_Marco_193597.jpg"
22207,158812,"FL","S",56,"GA","Georgia","S02","","",2,58.299999999999997,"2004","2016","G","S6GA00119",0,0,10,0,11,0,82,0,"AOK","Normal",7687,1596,"R","Johnny","Isakson","","Johnny","Sen.","","US Senator","","M","John Hardy Isakson","EYE-zuhk-suhn","Atlanta, GA","1944","12","28","Married","Dianne Davison","Marietta, GA","3 children ;  9 grandchildren ","MET","Methodist",5,"White/Caucasian","Member, U.S. House of Representatives","1999-2005","Member, GA State Senate","1994-1996","BUS","CEO","REL","President","University of Georgia","B.B.A.","1966","","","","","","","GA Air National Guard","SSgt","1966-1972","U.S. Air Force Reserve","","1966-1967","Sen. Johnny Isakson","US Senator","Room 131","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-1008","","http://isakson.senate.gov/contact.cfm","http://isakson.senate.gov","","http://www.facebook.com/isakson","http://twitter.com/SenatorIsakson","http://www.youtube.com/user/SenatorIsakson","Images\Photos\FL\S","Isakson_Johnny_158812.jpg"
22209,165213,"FL","S",1,"HI","Hawaii","S01","","",1,71.900000000000006,"1962","2016","G","S4HI00011",0,0,90,0,94,0,45,0,"AOK","Normal",7688,1846,"D","Daniel","Inouye","K.","Dan","Sen.","","US Senator","","M","Daniel Ken Inouye","ih-NO-ay","Honolulu, HI","1924","09","07","Married","Irene Hirano","Honolulu, HI","1 child ; 1 grandchild","MET","Methodist",4,"Asian/Pacific American","President Pro Tempore, U.S. Senate","2010-Current","Member, U.S. House of Representatives","1959-1963","LAW","Attorney","LAW","Deputy Public Prosecutor","George Washington University School of Law (DC)","J.D.","1952","University of Hawaii","Bach. Deg.","1950","","","","U.S. Army","CPT","1943-1947","","","","Sen. Daniel Inouye","US Senator","Room 722","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-1102","","http://www.inouye.senate.gov/contact-dan","http://inouye.senate.gov","","","http://twitter.com/Daniel_Inouye","","Images\Photos\FL\S","Inouye_Daniel_165213.jpg"
22210,165214,"FL","S",21,"HI","Hawaii","S02","","",2,60.299999999999997,"1990","2012","G","S0HI00084",0,0,95,0,89,0,36,0,"AOK","Retiring at end of term",7689,1847,"D","Daniel","Akaka","K.","Danny","Sen.","","US Senator","","M","Daniel Kahikina Akaka","ah-KAH-kah","Honolulu, HI","1924","09","11","Married","Mary Mildred Chong","Honolulu, HI","5 children ;  15 grandchildren ; 13 great-grandchildren ","CON","Congregationalist",4,"Asian/Pacific American","Member (HI02 D), U.S. House of Representatives","1976-1990","","","PUB","Director","PUB","Special Assistant for Human Resources","University of Hawaii","M.Ed.","1966","University of Hawaii","","1961","University of Hawaii","","1953","U.S. Army","","1945-1947","","","","Sen. Daniel Akaka","US Senator","Room 141","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-1103","","http://akaka.senate.gov/email-senator-akaka.cfm","http://akaka.senate.gov","","http://www.facebook.com/danielakaka?ref=mf","http://twitter.com/SenatorAkaka","http://www.youtube.com/user/SenatorAkaka","Images\Photos\FL\S","Akaka_Daniel_165214.jpg"
22211,165215,"FL","S",8,"IA","Iowa","S01","","",1,64.400000000000006,"1980","2016","G","S0IA00028",0,0,30,0,32,0,64,0,"AOK","Normal",7696,2396,"R","Chuck","Grassley","","Chuck","Sen.","","US Senator","","M","Charles Ernest Grassley","GRASS-lee","New Hartford, IA","1933","09","17","Married","Barbara Ann Speicher","Cedar Falls, IA","5 children","BAP","Baptist",5,"White/Caucasian","Member, U.S. House of Representatives","1975-1981","Member, IA State House","1959-1974","EDU","Instructor","LAB","Assembly Line Worker","University of Iowa","","1958","University of Northern Iowa","M.A.","1956","University of Northern Iowa","B.A.","1955","","","","","","","Sen. Chuck Grassley","US Senator","Room 135","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-1501","","http://www.grassley.senate.gov/contact.cfm","http://grassley.senate.gov","","http://www.facebook.com/grassley","http://twitter.com/ChuckGrassley","http://www.youtube.com/user/SenChuckGrassley","Images\Photos\FL\S","Grassley_Chuck_165215.jpg"
22212,165216,"FL","S",11,"IA","Iowa","S02","","",1,63,"1984","2014","G","S4IA00020",0,0,95,0,100,0,36,0,"AOK","Normal",7697,2397,"D","Tom","Harkin","","Tom","Sen.","","US Senator","","M","Thomas Richard Harkin","HAR-kin","Cumming, IA","1939","11","19","Married","Ruth Raduenz","Cumming, IA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Member, U.S. House of Representatives","1975-1985","","","LAW","Attorney","PUB","Congressional Aide","Catholic University of America (DC)","J.D.","1972","Iowa State University","B.S.","1962","Dowling Catholic High School (IA)","","1962","U.S. Naval Reserve","LCDR","1968-1974","U.S. Navy","","1962-1967","Sen. Tom Harkin","US Senator","Room 731","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-1502","","http://www.harkin.senate.gov/contact.cfm","http://harkin.senate.gov","http://harkin.senate.gov/index.cfm","http://www.facebook.com/tomharkin","http://twitter.com/SenatorHarkin","http://www.youtube.com/user/SenatorTomHarkin","Images\Photos\FL\S","Harkin_Tom_165216.jpg"
22213,165218,"FL","S",39,"ID","Idaho","S01","","",1,71.200000000000003,"1998","2016","G","S8ID00027",0,0,0,0,0,0,0,0,"AOK","Normal",7690,1928,"R","Mike","Crapo","","Mike","Sen.","","US Senator","","M","Michael Dean Crapo","KRAY-poe","Idaho Falls, ID","1951","05","20","Married","Susan Diane Hasleton","Idaho Falls, ID","5 children ;  3 grandchildren ","MOR","Mormon",5,"White/Caucasian","Member, U.S. House of Representatives","1993-1999","President Pro Tempore, ID State Senate","1988-1992","LAW","Partner","LAW","Associate","Harvard University Law School (MA)","J.D.","1977","Brigham Young University (UT)","B.A.","1973","Idaho Falls High School (ID)","","1969","","","","","","","Sen. Mike Crapo","US Senator","Room 239","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510-1205","","http://www.crapo.senate.gov/contact/email.cfm","http://crapo.senate.gov","","http://www.facebook.com/pages/Senator-Mike-Crapo/80335332266","http://twitter.com/MikeCrapo","http://www.youtube.com/senatorcrapo","Images\Photos\FL\S","Crapo_Mike_165218.jpg"
22214,213702,"FL","S",76,"ID","Idaho","S02","","",2,58,"2008","2014","G","S8ID00092",0,0,15,0,5,0,82,0,"AOK","Normal",7691,1929,"R","James","Risch","E.","Jim","Sen.","","US Senator","","M","James Elroy Risch","rish","Milwaukee, WI","1943","05","03","Married","Vicki L. Choborda","Boise, ID","3 children; 6 grandchildren","ROC","Roman Catholic",5,"White/Caucasian","Lieutenant Governor, State of ID","2007-2009","Governor, State of ID","2006-2007","LAW","General Counsel","EDU","Professor of Criminal Law","University of Idaho, Law School","J.D.","1968","University of Idaho","B.S.","1965","University of Wisconsin - Milwaukee","Att.","1963","","","","","","","Sen. James Risch","US Senator","Room 483","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-1206","","http://risch.senate.gov/public/index.cfm/email","http://risch.senate.gov","","","","http://www.youtube.com/user/SenatorJamesRisch","Images\Photos\FL\S","Risch_James_213702.jpg"
22251,165256,"FL","S",9,"NM","New Mexico","S01","","",1,70.599999999999994,"1982","2012","G","S2NM00021",0,0,0,0,0,0,0,0,"AOK","Retiring at end of term",7728,5109,"D","Jeff","Bingaman","","Jeff","Sen.","Jr.","US Senator","","M","Jesse Francis Bingaman, Jr.","BING-uh-mehn","El Paso, TX","1943","10","03","Married","Anne Kovacovich","Santa Fe, NM","1 child","MET","Methodist",5,"White/Caucasian","Attorney General, State of NM","1979-1982","Chair, U.S. Democratic Communications Center","2010","LAW","Associate","LAW","Associate","Stanford University Law School (CA)","J.D.","1968","Harvard University (MA)","Bach. Deg.","1965","","","","U.S. Army Reserve","","1968-1974","","","","Sen. Jeff Bingaman Jr.","US Senator","Room 703","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-3102","senator_bingaman@bingaman.senate.gov","http://www.bingaman.senate.gov/contact/","http://bingaman.senate.gov","http://bingaman.senate.gov/news/blogmain.cfm","http://www.facebook.com/pages/Jeff-Bingaman/6296588253?v=wall","","http://www.youtube.com/SenJeffBingaman","Images\Photos\FL\S","Bingaman_Jeff_165256.jpg"
22252,158967,"FL","S",72,"NM","New Mexico","S02","","",2,61,"2008","2014","G","S8NM00184",0,0,90,0,94,0,45,0,"AOK","Normal",7729,5110,"D","Tom","Udall","","Tom","Sen.","","US Senator","","M","Thomas Stewart Udall","YOO-dahl","Tucson, AZ","1948","05","18","Married","Jill Z. Cooper","Santa Fe, NM","1 child","MOR","Mormon",5,"White/Caucasian","Member, U.S. House of Representatives","1999-2009","Attorney General, State of NM","1991-1998","LAW","Partner","LAW","Chief Counsel","University of New Mexico Law School","J.D.","1977","Cambridge University (England)","LL.B.","1975","Prescott College (AZ)","B.A.","1970","","","","","","","Sen. Tom Udall","US Senator","Room 110","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-3103","","http://tomudall.senate.gov/?p=contact","http://tomudall.senate.gov","","http://www.facebook.com/pages/Senator-Tom-Udall/106433512869?v=wall","http://twitter.com/SenatorTomUdall","http://www.youtube.com/senatortomudall","Images\Photos\FL\S","Udall_Tom_158967.jpg"
22253,165257,"FL","S",17,"NV","Nevada","S01","","",1,50.299999999999997,"1986","2016","G","S6NV00028",0,0,85,0,89,0,45,0,"AOK","Normal",7722,4643,"D","Harry","Reid","","Harry","Sen.","","US Senator","","M","Harry Mason Reid","reed","Searchlight, NV","1939","12","02","Married","Landra Gould","Searchlight, NV","5 children","MOR","Mormon",5,"White/Caucasian","Democratic Communications Center Chairman, U.S. Senate","2011","Majority Leader, U.S. Senate","2007-Current","LEN","Police Officer","","","University of Las Vegas","Att.","1970","George Washington University School of Law (DC)","J.D.","1964","Utah State University","B.S.","1961","","","","","","","Sen. Harry Reid","US Senator","Room 522","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-2803","","http://reid.senate.gov/contact/index.cfm","http://reid.senate.gov","","","http://twitter.com/SenatorReid","http://www.youtube.com/SenatorReid","Images\Photos\FL\S","Reid_Harry_165257.jpg"
22256,165260,"FL","S",38,"NY","New York","S01","","",1,66.299999999999997,"1998","2016","G","S8NY00082",0,0,90,0,100,0,55,0,"AOK","Normal",7730,5226,"D","Charles","Schumer","E.","Chuck","Sen.","","US Senator","","M","Charles Ellis Schumer","SHOO-mur","Brooklyn, NY","1950","11","23","Married","Iris Weinshall","Brooklyn, NY","2 children","JEW","Jewish",5,"White/Caucasian","Chair, U.S. Senate Democratic Policy Committee","2011-Current","Vice Chair, U.S. Senate Democratic Conference","2007-2011","LAW","Associate","PUB","Staff Aide","Harvard University (MA)","J.D.","1974","Harvard University (MA)","B.A.","1971","Madison High School","","1971","","","","","","","Sen. Charles Schumer","US Senator","Room 322","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-3203","","http://www.schumer.senate.gov/Contact/contact_chuck.cfm","http://schumer.senate.gov","","http://www.facebook.com/chuckschumer","http://twitter.com/ChuckSchumer","http://www.youtube.com/user/SenatorSchumer","Images\Photos\FL\S","Schumer_Charles_165260.jpg"
22257,159013,"FL","S",61,"OH","Ohio","S01","","",1,56,"2006","2012","G","S6OH00163",0,0,95,0,100,0,36,0,"AOK","Normal",7736,5751,"D","Sherrod","Brown","C.","Sherrod","Sen.","","US Senator","","M","Sherrod Campbell Brown","brown","Mansfield, OH","1952","11","09","Married","Connie Schultz","Avon, OH","2 children ; 2 stepchildren ; 1 grandchild","LUT","Lutheran",5,"White/Caucasian","Member (OH13 D), U.S. House of Representatives","1993-2007","Secretary of State, State of OH","1983-1991","EDU","Faculty Associate","EDU","Political Science Instructor","Ohio State University","M.P.A.","1981","Ohio State University","M.A.","1979","Yale University (CT)","B.A.","1974","","","","","","","Sen. Sherrod Brown","US Senator","Room 713","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-3505","","http://brown.senate.gov/contact","http://brown.senate.gov","","http://www.facebook.com/sherrod?v=wall","http://twitter.com/SenSherrodBrown","http://www.youtube.com/user/SherrodBrownOhio","Images\Photos\FL\S","Brown_Sherrod_159013.jpg"
22258,159002,"FL","S",90,"OH","Ohio","S02","","",1,58.899999999999999,"2010","2016","G","S0OH00133",0,0,25,0,33,0,82,0,"AOK","Normal",7737,5752,"R","Robert","Portman","J.","Rob","Sen.","","US Senator","","M","Robert Jones Portman","PORT-muhn","Cincinnati, OH","1955","12","19","Married","Jane Dudley","Terrace Park, OH","3 children","MET","Methodist",5,"White/Caucasian","Candidate, Ohio US Senate (OHS01)","2010-2010","Director for Office of Management and Budget (OMB), Executive Office of the President","2006-2007","BUS","Co-owner","LAW","Of Counsel","University of Michigan Law School","J.D.","1984","Dartmouth College (NH)","B.A.","1979","Cincinnati Country Day School","","1974","","","","","","","Sen. Robert Portman","US Senator","Room 338","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-3506","","http://portman.senate.gov/public/index.cfm/contact-form","http://portman.senate.gov/","","http://www.facebook.com/robportman","http://twitter.com/RobPortman","http://www.youtube.com/SenRobPortman","Images\Photos\FL\S","Portman_Robert_159002.jpg"
